mol_id,mol_name,mol_url,target_name,target_id,drugbank_id
MOL000552,"5,2'-Dihydroxy-6,7,8-trimethoxyflavone",https://tcmsp-e.com/molecule.php?qn=552,Dipeptidyl peptidase IV,332,952
MOL000552,"5,2'-Dihydroxy-6,7,8-trimethoxyflavone",https://tcmsp-e.com/molecule.php?qn=552,Peroxisome proliferator activated receptor delta,396,1502
MOL000552,"5,2'-Dihydroxy-6,7,8-trimethoxyflavone",https://tcmsp-e.com/molecule.php?qn=552,Heat shock protein HSP 90,444,1939
MOL000552,"5,2'-Dihydroxy-6,7,8-trimethoxyflavone",https://tcmsp-e.com/molecule.php?qn=552,Trypsin-1,2928,3176
MOL000552,"5,2'-Dihydroxy-6,7,8-trimethoxyflavone",https://tcmsp-e.com/molecule.php?qn=552,Nuclear receptor coactivator 2,3276,6241
MOL000552,"5,2'-Dihydroxy-6,7,8-trimethoxyflavone",https://tcmsp-e.com/molecule.php?qn=552,Calmodulin,3907,465
MOL000552,"5,2'-Dihydroxy-6,7,8-trimethoxyflavone",https://tcmsp-e.com/molecule.php?qn=552,Vascular endothelial growth factor receptor 2,139,407
MOL000552,"5,2'-Dihydroxy-6,7,8-trimethoxyflavone",https://tcmsp-e.com/molecule.php?qn=552,Nuclear receptor coactivator 1,3279,6228
MOL000552,"5,2'-Dihydroxy-6,7,8-trimethoxyflavone",https://tcmsp-e.com/molecule.php?qn=552,Calcium-activated potassium channel subunit alpha 1,3727,610
MOL000612,(-)-alpha-cedrene,https://tcmsp-e.com/molecule.php?qn=612,Muscarinic acetylcholine receptor M3,16,51
MOL000612,(-)-alpha-cedrene,https://tcmsp-e.com/molecule.php?qn=612,Prostaglandin G/H synthase 2,94,290
MOL000612,(-)-alpha-cedrene,https://tcmsp-e.com/molecule.php?qn=612,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423
MOL000612,(-)-alpha-cedrene,https://tcmsp-e.com/molecule.php?qn=612,Retinoic acid receptor RXR-alpha,158,459
MOL000612,(-)-alpha-cedrene,https://tcmsp-e.com/molecule.php?qn=612,Gamma-aminobutyric acid receptor subunit alpha-1,309,872
MOL000612,(-)-alpha-cedrene,https://tcmsp-e.com/molecule.php?qn=612,Nuclear receptor coactivator 2,3276,6241
MOL000612,(-)-alpha-cedrene,https://tcmsp-e.com/molecule.php?qn=612,Muscarinic acetylcholine receptor M1,38,103
MOL000612,(-)-alpha-cedrene,https://tcmsp-e.com/molecule.php?qn=612,Alcohol dehydrogenase 1B,726,444
MOL000612,(-)-alpha-cedrene,https://tcmsp-e.com/molecule.php?qn=612,Alcohol dehydrogenase 1C,727,517
MOL000007,Cosmetin,https://tcmsp-e.com/molecule.php?qn=7,Prostaglandin G/H synthase 2,94,290
MOL000007,Cosmetin,https://tcmsp-e.com/molecule.php?qn=7,Calmodulin,3907,465
MOL000709,(S)-Matsutake alcohol,https://tcmsp-e.com/molecule.php?qn=709,Alcohol dehydrogenase 1C,727,517
MOL000709,(S)-Matsutake alcohol,https://tcmsp-e.com/molecule.php?qn=709,Trypsin-3,3952,2886
MOL000715,l-Menthone,https://tcmsp-e.com/molecule.php?qn=715,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423
MOL000715,l-Menthone,https://tcmsp-e.com/molecule.php?qn=715,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523
MOL000715,l-Menthone,https://tcmsp-e.com/molecule.php?qn=715,Muscarinic acetylcholine receptor M2,210,617
MOL000715,l-Menthone,https://tcmsp-e.com/molecule.php?qn=715,Gamma-aminobutyric acid receptor subunit alpha-1,309,872
MOL000715,l-Menthone,https://tcmsp-e.com/molecule.php?qn=715,Cytochrome P450-cam,1143,2298
MOL000715,l-Menthone,https://tcmsp-e.com/molecule.php?qn=715,Ig gamma-1 chain C region,1201,4785
MOL000715,l-Menthone,https://tcmsp-e.com/molecule.php?qn=715,Cholinesterase,559,3923
MOL000715,l-Menthone,https://tcmsp-e.com/molecule.php?qn=715,Muscarinic acetylcholine receptor M3,16,51
MOL000715,l-Menthone,https://tcmsp-e.com/molecule.php?qn=715,Muscarinic acetylcholine receptor M1,38,103
MOL000715,l-Menthone,https://tcmsp-e.com/molecule.php?qn=715,Gamma-aminobutyric-acid receptor alpha-3 subunit,200,580
MOL000715,l-Menthone,https://tcmsp-e.com/molecule.php?qn=715,Alpha-1B adrenergic receptor,216,632
MOL000715,l-Menthone,https://tcmsp-e.com/molecule.php?qn=715,Neuronal acetylcholine receptor subunit alpha-2,284,813
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,Prostaglandin G/H synthase 1,6,20
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,Androgen receptor,48,146
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,Prostaglandin G/H synthase 2,94,290
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,Heat shock protein HSP 90,444,1939
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,Trypsin-1,2928,3176
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,Nuclear receptor coactivator 2,3276,6241
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",491,2404
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,mRNA of PKA Catalytic Subunit C-alpha,699,6263
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,Sodium channel protein type 5 subunit alpha,70,220
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,Coagulation factor Xa,79,239
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,Coagulation factor VII,123,369
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,DNA topoisomerase II,287,817
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,Dipeptidyl peptidase IV,332,952
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,Calmodulin,3907,465
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,Transcription factor p65,4565,N/A
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,RAC-alpha serine/threonine-protein kinase,4490,N/A
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,Vascular endothelial growth factor A,740,183
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,G1/S-specific cyclin-D1,4214,N/A
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,Apoptosis regulator Bcl-2,86,273
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,Bcl-2-like protein 1,4054,N/A
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,Proto-oncogene c-Fos,4478,N/A
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,Cyclin-dependent kinase inhibitor 1,4141,N/A
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,Eukaryotic translation initiation factor 6,4197,N/A
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,Apoptosis regulator BAX,4033,N/A
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,Caspase-9,4090,N/A
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,Urokinase-type plasminogen activator,346,1074
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,Matrix metalloproteinase-9,4334,N/A
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,Retinoblastoma-associated protein,2915,3846
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,Cell division protein kinase 4,573,3959
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,Tumor necrosis factor,265,777
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,Transcription factor AP-1,414,1629
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,Cell division protein kinase 6,571,3955
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,"Cyclin-dependent kinase inhibitor 2A, isoforms 1/2/3",4144,N/A
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,Eukaryotic translation elongation factor 1 epsilon-1,4195,N/A
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,Activator of 90 kDa heat shock protein ATPase homolog 1,4007,N/A
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,Caspase-3,4087,N/A
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,Cellular tumor antigen p53,646,5788
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,NF-kappa-B inhibitor alpha,4394,N/A
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,Ornithine decarboxylase,153,449
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,E3 ubiquitin-protein ligase Mdm2,4179,N/A
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,Bcl2 antagonist of cell death,4050,N/A
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,Interstitial collagenase,353,1167
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,Hypoxia-inducible factor 1-alpha,4263,N/A
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,Insulin-like growth factor 1 receptor,4274,N/A
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,Protein CBFA2T1,4464,N/A
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,Probable E3 ubiquitin-protein ligase HERC5,4441,N/A
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,Cell division control protein 2 homolog,431,1771
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,Acetyl-CoA carboxylase 1,231,690
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,Heme oxygenase 1,2132,3391
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,Intercellular adhesion molecule 1,4287,N/A
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,Induced myeloid leukemia cell differentiation protein Mcl-1,4269,N/A
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,G1/S-specific cyclin-D2,4215,N/A
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,Interleukin-2,3978,1575
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,G2/mitotic-specific cyclin-B1,4219,N/A
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,Plasminogen activator inhibitor 1,4429,N/A
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,Interferon gamma,365,1253
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,Interleukin-4,4301,N/A
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,NF-kappa-B essential modulator,4393,N/A
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,Cytochrome P450 19A1,4148,N/A
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,Baculoviral IAP repeat-containing protein 4,4043,N/A
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,26S proteasome non-ATPase regulatory subunit 3,3993,N/A
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,"Solute carrier family 2, facilitated glucose transporter member 4",4535,N/A
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,Insulin receptor,11,36
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,CD40 ligand,4107,N/A
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,Cytochrome c,3611,1507
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,CASP8 and FADD-like apoptosis regulator,4083,N/A
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,Alpha- and gamma-adaptin-binding protein p34,4023,N/A
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,Insulin,2882,5961
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,Low affinity immunoglobulin epsilon Fc receptor,4326,N/A
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,Interleukin-13,4293,N/A
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,High affinity immunoglobulin epsilon receptor subunit beta,784,3862
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,Intestinal-type alkaline phosphatase,4304,N/A
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,Proteasome activator complex subunit 3,4460,N/A
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,Glucose-6-phosphatase,4229,N/A
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,Adenomatous polyposis coli protein,4012,N/A
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,Transient receptor potential cation channel subfamily M member 2,4573,N/A
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,Aldo-keto reductase family 1 member C3,222,650
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,Sodium/iodide cotransporter,4527,N/A
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,Sodium/potassium-transporting ATPase subunit gamma,4530,N/A
MOL000008,apigenin,https://tcmsp-e.com/molecule.php?qn=8,Dolichyl-phosphate beta-glucosyltransferase,4173,N/A
MOL003127,Germacrene D,https://tcmsp-e.com/molecule.php?qn=3127,Prostaglandin G/H synthase 1,6,20
MOL003127,Germacrene D,https://tcmsp-e.com/molecule.php?qn=3127,Prostaglandin G/H synthase 2,94,290
MOL003127,Germacrene D,https://tcmsp-e.com/molecule.php?qn=3127,Sodium-dependent noradrenaline transporter,186,540
MOL003127,Germacrene D,https://tcmsp-e.com/molecule.php?qn=3127,Nuclear receptor coactivator 2,3276,6241
MOL000035,beta-Selinene,https://tcmsp-e.com/molecule.php?qn=35,Prostaglandin G/H synthase 1,6,20
MOL000035,beta-Selinene,https://tcmsp-e.com/molecule.php?qn=35,Muscarinic acetylcholine receptor M3,16,51
MOL000035,beta-Selinene,https://tcmsp-e.com/molecule.php?qn=35,Muscarinic acetylcholine receptor M1,38,103
MOL000035,beta-Selinene,https://tcmsp-e.com/molecule.php?qn=35,Prostaglandin G/H synthase 2,94,290
MOL000035,beta-Selinene,https://tcmsp-e.com/molecule.php?qn=35,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423
MOL000035,beta-Selinene,https://tcmsp-e.com/molecule.php?qn=35,Retinoic acid receptor RXR-alpha,158,459
MOL000035,beta-Selinene,https://tcmsp-e.com/molecule.php?qn=35,Sodium-dependent noradrenaline transporter,186,540
MOL000035,beta-Selinene,https://tcmsp-e.com/molecule.php?qn=35,Gamma-aminobutyric-acid receptor alpha-3 subunit,200,580
MOL000035,beta-Selinene,https://tcmsp-e.com/molecule.php?qn=35,Muscarinic acetylcholine receptor M2,210,617
MOL000035,beta-Selinene,https://tcmsp-e.com/molecule.php?qn=35,Alpha-1B adrenergic receptor,216,632
MOL000035,beta-Selinene,https://tcmsp-e.com/molecule.php?qn=35,Gamma-aminobutyric acid receptor subunit alpha-1,309,872
MOL000035,beta-Selinene,https://tcmsp-e.com/molecule.php?qn=35,Nuclear receptor coactivator 2,3276,6241
MOL000035,beta-Selinene,https://tcmsp-e.com/molecule.php?qn=35,Gamma-aminobutyric-acid receptor subunit alpha-6,3284,841
MOL000069,palmitic acid,https://tcmsp-e.com/molecule.php?qn=69,Cathepsin D,363,1243
MOL000069,palmitic acid,https://tcmsp-e.com/molecule.php?qn=69,Alcohol dehydrogenase 1B,726,444
MOL000069,palmitic acid,https://tcmsp-e.com/molecule.php?qn=69,Alcohol dehydrogenase 1C,727,517
MOL000069,palmitic acid,https://tcmsp-e.com/molecule.php?qn=69,Prostaglandin G/H synthase 1,6,20
MOL000069,palmitic acid,https://tcmsp-e.com/molecule.php?qn=69,Prostaglandin G/H synthase 2,94,290
MOL000069,palmitic acid,https://tcmsp-e.com/molecule.php?qn=69,Rhodopsin,477,2207
MOL000069,palmitic acid,https://tcmsp-e.com/molecule.php?qn=69,Ig gamma-1 chain C region,1201,4785
MOL000069,palmitic acid,https://tcmsp-e.com/molecule.php?qn=69,Ferrichrome-iron receptor,1306,2427
MOL000069,palmitic acid,https://tcmsp-e.com/molecule.php?qn=69,Nuclear receptor coactivator 2,3276,6241
MOL000069,palmitic acid,https://tcmsp-e.com/molecule.php?qn=69,Apoptosis regulator Bcl-2,86,273
MOL000069,palmitic acid,https://tcmsp-e.com/molecule.php?qn=69,Interleukin-10,4292,N/A
MOL000069,palmitic acid,https://tcmsp-e.com/molecule.php?qn=69,Tumor necrosis factor,265,777
MOL000069,palmitic acid,https://tcmsp-e.com/molecule.php?qn=69,Collagen alpha-1(I) chain,731,28
MOL000069,palmitic acid,https://tcmsp-e.com/molecule.php?qn=69,"Phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN",4620,N/A
MOL000069,palmitic acid,https://tcmsp-e.com/molecule.php?qn=69,Putative beta-glucuronidase-like protein SMA3,4486,N/A
MOL000069,palmitic acid,https://tcmsp-e.com/molecule.php?qn=69,Solute carrier family 22 member 5,4532,N/A
MOL000069,palmitic acid,https://tcmsp-e.com/molecule.php?qn=69,Choline-phosphate cytidylyltransferase A,3542,677
MOL000073,ent-Epicatechin,https://tcmsp-e.com/molecule.php?qn=73,Prostaglandin G/H synthase 1,6,20
MOL000073,ent-Epicatechin,https://tcmsp-e.com/molecule.php?qn=73,Estrogen receptor,46,136
MOL000073,ent-Epicatechin,https://tcmsp-e.com/molecule.php?qn=73,Prostaglandin G/H synthase 2,94,290
MOL000073,ent-Epicatechin,https://tcmsp-e.com/molecule.php?qn=73,Heat shock protein HSP 90,444,1939
MOL000073,ent-Epicatechin,https://tcmsp-e.com/molecule.php?qn=73,Beta-lactamase,499,2478
MOL000073,ent-Epicatechin,https://tcmsp-e.com/molecule.php?qn=73,mRNA of PKA Catalytic Subunit C-alpha,699,6263
MOL000131,EIC,https://tcmsp-e.com/molecule.php?qn=131,Prostaglandin G/H synthase 1,6,20
MOL000131,EIC,https://tcmsp-e.com/molecule.php?qn=131,Prostaglandin G/H synthase 2,94,290
MOL000131,EIC,https://tcmsp-e.com/molecule.php?qn=131,Retinoic acid receptor RXR-alpha,158,459
MOL000131,EIC,https://tcmsp-e.com/molecule.php?qn=131,Nuclear receptor coactivator 2,3276,6241
MOL000131,EIC,https://tcmsp-e.com/molecule.php?qn=131,Lysozyme,1172,2300
MOL000131,EIC,https://tcmsp-e.com/molecule.php?qn=131,Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase,2262,2264
MOL000131,EIC,https://tcmsp-e.com/molecule.php?qn=131,Sodium-dependent noradrenaline transporter,186,540
MOL000131,EIC,https://tcmsp-e.com/molecule.php?qn=131,Ig gamma-1 chain C region,1201,4785
MOL000131,EIC,https://tcmsp-e.com/molecule.php?qn=131,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423
MOL000131,EIC,https://tcmsp-e.com/molecule.php?qn=131,Gamma-aminobutyric acid receptor subunit alpha-1,309,872
MOL000131,EIC,https://tcmsp-e.com/molecule.php?qn=131,Cytochrome P450-cam,1143,2298
MOL000131,EIC,https://tcmsp-e.com/molecule.php?qn=131,Transient receptor potential cation channel subfamily V member 1,404,1558
MOL000131,EIC,https://tcmsp-e.com/molecule.php?qn=131,Muscarinic acetylcholine receptor M1,38,103
MOL000131,EIC,https://tcmsp-e.com/molecule.php?qn=131,Muscarinic acetylcholine receptor M2,210,617
MOL000131,EIC,https://tcmsp-e.com/molecule.php?qn=131,Gamma-aminobutyric-acid receptor subunit alpha-6,3284,841
MOL000303,caprylic acid,https://tcmsp-e.com/molecule.php?qn=303,Phospholipase A2,708,6500
MOL000303,caprylic acid,https://tcmsp-e.com/molecule.php?qn=303,Alcohol dehydrogenase 1B,726,444
MOL000303,caprylic acid,https://tcmsp-e.com/molecule.php?qn=303,Alcohol dehydrogenase 1C,727,517
MOL000303,caprylic acid,https://tcmsp-e.com/molecule.php?qn=303,Acyl-CoA thioesterase I precursor,1535,3686
MOL000303,caprylic acid,https://tcmsp-e.com/molecule.php?qn=303,Trypsin-3,3952,2886
MOL000303,caprylic acid,https://tcmsp-e.com/molecule.php?qn=303,Interleukin-8,4303,N/A
MOL000303,caprylic acid,https://tcmsp-e.com/molecule.php?qn=303,Peroxisome proliferator-activated receptor alpha,4420,N/A
MOL000303,caprylic acid,https://tcmsp-e.com/molecule.php?qn=303,Histone acetyltransferase p300,4255,N/A
MOL000303,caprylic acid,https://tcmsp-e.com/molecule.php?qn=303,"Fatty acid-binding protein, liver",4201,N/A
MOL000303,caprylic acid,https://tcmsp-e.com/molecule.php?qn=303,Retinol-binding protein 2,4499,N/A
MOL000449,Stigmasterol,https://tcmsp-e.com/molecule.php?qn=449,Progesterone receptor,209,614
MOL000449,Stigmasterol,https://tcmsp-e.com/molecule.php?qn=449,Mineralocorticoid receptor,252,737
MOL000449,Stigmasterol,https://tcmsp-e.com/molecule.php?qn=449,Nuclear receptor coactivator 2,3276,6241
MOL000449,Stigmasterol,https://tcmsp-e.com/molecule.php?qn=449,Alcohol dehydrogenase 1C,727,517
MOL000449,Stigmasterol,https://tcmsp-e.com/molecule.php?qn=449,Ig gamma-1 chain C region,1201,4785
MOL000449,Stigmasterol,https://tcmsp-e.com/molecule.php?qn=449,Retinoic acid receptor RXR-alpha,158,459
MOL000449,Stigmasterol,https://tcmsp-e.com/molecule.php?qn=449,Nuclear receptor coactivator 1,3279,6228
MOL000449,Stigmasterol,https://tcmsp-e.com/molecule.php?qn=449,Prostaglandin G/H synthase 1,6,20
MOL000449,Stigmasterol,https://tcmsp-e.com/molecule.php?qn=449,Prostaglandin G/H synthase 2,94,290
MOL000449,Stigmasterol,https://tcmsp-e.com/molecule.php?qn=449,Alpha-2A adrenergic receptor,105,318
MOL000449,Stigmasterol,https://tcmsp-e.com/molecule.php?qn=449,Sodium-dependent noradrenaline transporter,186,540
MOL000449,Stigmasterol,https://tcmsp-e.com/molecule.php?qn=449,Sodium-dependent dopamine transporter,239,713
MOL000449,Stigmasterol,https://tcmsp-e.com/molecule.php?qn=449,Beta-2 adrenergic receptor,261,766
MOL000449,Stigmasterol,https://tcmsp-e.com/molecule.php?qn=449,Aldose reductase,288,822
MOL000449,Stigmasterol,https://tcmsp-e.com/molecule.php?qn=449,Urokinase-type plasminogen activator,346,1074
MOL000449,Stigmasterol,https://tcmsp-e.com/molecule.php?qn=449,Leukotriene A-4 hydrolase,521,3060
MOL000449,Stigmasterol,https://tcmsp-e.com/molecule.php?qn=449,Amine oxidase [flavin-containing] B,565,3939
MOL000449,Stigmasterol,https://tcmsp-e.com/molecule.php?qn=449,Amine oxidase [flavin-containing] A,566,3941
MOL000449,Stigmasterol,https://tcmsp-e.com/molecule.php?qn=449,mRNA of PKA Catalytic Subunit C-alpha,699,6263
MOL000449,Stigmasterol,https://tcmsp-e.com/molecule.php?qn=449,Chymotrypsinogen B,1696,6011
MOL000449,Stigmasterol,https://tcmsp-e.com/molecule.php?qn=449,Muscarinic acetylcholine receptor M3,16,51
MOL000449,Stigmasterol,https://tcmsp-e.com/molecule.php?qn=449,Muscarinic acetylcholine receptor M1,38,103
MOL000449,Stigmasterol,https://tcmsp-e.com/molecule.php?qn=449,Beta-1 adrenergic receptor,63,193
MOL000449,Stigmasterol,https://tcmsp-e.com/molecule.php?qn=449,Sodium channel protein type 5 subunit alpha,70,220
MOL000449,Stigmasterol,https://tcmsp-e.com/molecule.php?qn=449,5-hydroxytryptamine 2A receptor,175,502
MOL000449,Stigmasterol,https://tcmsp-e.com/molecule.php?qn=449,Alpha-1A adrenergic receptor,191,556
MOL000449,Stigmasterol,https://tcmsp-e.com/molecule.php?qn=449,Gamma-aminobutyric-acid receptor alpha-3 subunit,200,580
MOL000449,Stigmasterol,https://tcmsp-e.com/molecule.php?qn=449,Muscarinic acetylcholine receptor M2,210,617
MOL000449,Stigmasterol,https://tcmsp-e.com/molecule.php?qn=449,Alpha-1B adrenergic receptor,216,632
MOL000449,Stigmasterol,https://tcmsp-e.com/molecule.php?qn=449,Gamma-aminobutyric acid receptor subunit alpha-1,309,872
MOL000449,Stigmasterol,https://tcmsp-e.com/molecule.php?qn=449,"Neuronal acetylcholine receptor protein, alpha-7 chain",581,4095
MOL000669,(S)-camphor,https://tcmsp-e.com/molecule.php?qn=669,Cytochrome P450-cam,1143,2298
MOL000669,(S)-camphor,https://tcmsp-e.com/molecule.php?qn=669,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423
MOL000669,(S)-camphor,https://tcmsp-e.com/molecule.php?qn=669,Gamma-aminobutyric acid receptor subunit alpha-1,309,872
MOL000676,DBP,https://tcmsp-e.com/molecule.php?qn=676,Muscarinic acetylcholine receptor M3,16,51
MOL000676,DBP,https://tcmsp-e.com/molecule.php?qn=676,Muscarinic acetylcholine receptor M1,38,103
MOL000676,DBP,https://tcmsp-e.com/molecule.php?qn=676,Sodium-dependent noradrenaline transporter,186,540
MOL000676,DBP,https://tcmsp-e.com/molecule.php?qn=676,Sodium-dependent dopamine transporter,239,713
MOL000676,DBP,https://tcmsp-e.com/molecule.php?qn=676,Beta-2 adrenergic receptor,261,766
MOL000676,DBP,https://tcmsp-e.com/molecule.php?qn=676,Sodium-dependent serotonin transporter,290,824
MOL000676,DBP,https://tcmsp-e.com/molecule.php?qn=676,Prostaglandin G/H synthase 1,6,20
MOL000676,DBP,https://tcmsp-e.com/molecule.php?qn=676,Prostaglandin G/H synthase 2,94,290
MOL000676,DBP,https://tcmsp-e.com/molecule.php?qn=676,"Nitric-oxide synthase, endothelial",95,291
MOL000676,DBP,https://tcmsp-e.com/molecule.php?qn=676,Retinoic acid receptor RXR-alpha,158,459
MOL000676,DBP,https://tcmsp-e.com/molecule.php?qn=676,Glycogen synthase kinase-3 beta,422,1721
MOL000676,DBP,https://tcmsp-e.com/molecule.php?qn=676,Heat shock protein HSP 90,444,1939
MOL000676,DBP,https://tcmsp-e.com/molecule.php?qn=676,Beta-lactamase,499,2478
MOL000676,DBP,https://tcmsp-e.com/molecule.php?qn=676,mRNA of PKA Catalytic Subunit C-alpha,699,6263
MOL000676,DBP,https://tcmsp-e.com/molecule.php?qn=676,"CGMP-inhibited 3',5'-cyclic phosphodiesterase A",172,485
MOL000676,DBP,https://tcmsp-e.com/molecule.php?qn=676,Alpha-1A adrenergic receptor,191,556
MOL000676,DBP,https://tcmsp-e.com/molecule.php?qn=676,Muscarinic acetylcholine receptor M2,210,617
MOL000676,DBP,https://tcmsp-e.com/molecule.php?qn=676,Ig gamma-1 chain C region,1201,4785
MOL000676,DBP,https://tcmsp-e.com/molecule.php?qn=676,5-hydroxytryptamine 2A receptor,175,502
MOL000676,DBP,https://tcmsp-e.com/molecule.php?qn=676,Gamma-aminobutyric acid receptor subunit alpha-1,309,872
MOL000676,DBP,https://tcmsp-e.com/molecule.php?qn=676,"Neuronal acetylcholine receptor protein, alpha-7 chain",581,4095
MOL000676,DBP,https://tcmsp-e.com/molecule.php?qn=676,Gamma-aminobutyric-acid receptor subunit alpha-6,3284,841
MOL000708,WLN: VHR,https://tcmsp-e.com/molecule.php?qn=708,Alcohol dehydrogenase 1B,726,444
MOL000708,WLN: VHR,https://tcmsp-e.com/molecule.php?qn=708,Alcohol dehydrogenase 1C,727,517
MOL000708,WLN: VHR,https://tcmsp-e.com/molecule.php?qn=708,Alcohol dehydrogenase 1A,729,251
MOL000708,WLN: VHR,https://tcmsp-e.com/molecule.php?qn=708,Lysozyme,1172,2300
MOL000708,WLN: VHR,https://tcmsp-e.com/molecule.php?qn=708,Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase,2262,2264
