Herb,Ingredient Name,PubChem ID,Gene ID,Gene Name,Score
고삼,"(2R)-5,7-dihydroxy-2-(4-hydroxyphenyl)chroman-4-one",667495,4780,NFE2L2,known target in HERB
고삼,"(2R)-5,7-dihydroxy-2-(4-hydroxyphenyl)chroman-4-one",667495,1268,CNR1,0.84
고삼,"(2R)-5,7-dihydroxy-2-(4-hydroxyphenyl)chroman-4-one",667495,1269,CNR2,0.84
고삼,"(2R)-5,7-dihydroxy-2-(4-hydroxyphenyl)chroman-4-one",667495,9212,AURKB,0.8
고삼,(2R)-7-hydroxy-2-(4-hydroxyphenyl)chroman-4-one,928837,1268,CNR1,0.84
고삼,(2R)-7-hydroxy-2-(4-hydroxyphenyl)chroman-4-one,928837,1269,CNR2,0.84
고삼,(2R)-7-hydroxy-2-(4-hydroxyphenyl)chroman-4-one,928837,9212,AURKB,0.8
고삼,lehmannine,3041752,,,
고삼,sophranol,12442899,6323,SCN1A,0.8
고삼,sophranol,12442899,6331,SCN5A,0.8
고삼,sophranol,12442899,9900,SV2A,0.8
고삼,sophranol,12442899,6334,SCN8A,0.8
고삼,sophranol,12442899,6327,SCN2B,0.8
고삼,sophranol,12442899,6336,SCN10A,0.8
고삼,sophranol,12442899,6324,SCN1B,0.8
고삼,sophranol,12442899,6330,SCN4B,0.8
고삼,sophranol,12442899,1803,DPP4,0.8
고삼,sophranol,12442899,6335,SCN9A,0.8
고삼,sophranol,12442899,6329,SCN4A,0.8
고삼,sophranol,12442899,6326,SCN2A,0.8
고삼,sophranol,12442899,6332,SCN7A,0.8
고삼,sophranol,12442899,55800,SCN3B,0.8
고삼,sophranol,12442899,6328,SCN3A,0.8
고삼,sophranol,12442899,11280,SCN11A,0.8
고삼,isostrychnine,11024113,,,
고삼,kushenol p,10742453,1269,CNR2,0.8
고삼,kushenol p,10742453,9212,AURKB,0.8
고삼,kushenol p,10742453,1268,CNR1,0.8
고삼,OMD,780,3242,HPD,0.92
고삼,OMD,780,1645,AKR1C1,0.84
고삼,OMD,780,1147,CHUK,0.84
고삼,OMD,780,240,ALOX5,0.84
고삼,OMD,780,1646,AKR1C2,0.84
고삼,OMD,780,3551,IKBKB,0.84
고삼,OMD,780,5468,PPARG,0.84
고삼,OMD,780,30814,PLA2G2E,0.84
고삼,OMD,780,5743,PTGS2,0.84
고삼,OMD,780,5742,PTGS1,0.84
고삼,OMD,780,4843,NOS2,0.84
고삼,OMD,780,336,APOA2,0.82
고삼,OMD,780,3294,HSD17B2,0.82
고삼,OMD,780,247,ALOX15B,0.82
고삼,OMD,780,241,ALOX5AP,0.82
고삼,OMD,780,239,ALOX12,0.82
고삼,OMD,780,10901,DHRS4,0.82
고삼,OMD,780,6532,SLC6A4,0.82
고삼,OMD,780,5465,PPARA,0.8
고삼,2-Hydroxychalcone,5367146,,,
고삼,leachianone a,44593449,9212,AURKB,0.8
고삼,dehydrocostus lactone,73174,578,BAK1,known target in HIT
고삼,dehydrocostus lactone,73174,836,CASP3,known target in HIT
고삼,dehydrocostus lactone,73174,90427,BMF,known target in HIT
고삼,dehydrocostus lactone,73174,638,BIK,known target in HIT
고삼,dehydrocostus lactone,73174,842,CASP9,known target in HIT
고삼,dehydrocostus lactone,73174,598,BCL2L1,known target in HIT
고삼,dehydrocostus lactone,73174,4772,NFATC1,known target in HERB
고삼,dehydrocostus lactone,73174,840,CASP7,known target in HIT
고삼,dehydrocostus lactone,73174,5579,PRKCB,known target in HERB
고삼,dehydrocostus lactone,73174,3690,ITGB3,known target in HERB
고삼,dehydrocostus lactone,73174,581,BAX,known target in HIT
고삼,dehydrocostus lactone,73174,841,CASP8,known target in HIT
고삼,dehydrocostus lactone,73174,666,BOK,known target in HIT
고삼,dehydrocostus lactone,73174,6774,STAT3,known target in HIT
고삼,dehydrocostus lactone,73174,1128,CHRM1,0.84
고삼,dehydrocostus lactone,73174,1132,CHRM4,0.84
고삼,dehydrocostus lactone,73174,1129,CHRM2,0.84
고삼,dehydrocostus lactone,73174,1131,CHRM3,0.84
고삼,dehydrocostus lactone,73174,2908,NR3C1,0.8
고삼,dehydrocostus lactone,73174,367,AR,0.8
고삼,dehydrocostus lactone,73174,5241,PGR,0.8
고삼,dehydrocostus lactone,73174,4306,NR3C2,0.8
고삼,Trifolirhizin,442827,9212,AURKB,0.8
고삼,Inermine,91510,3320,HSP90AA1,known target in HIT
고삼,"sophoraisoflavanone,a",442822,,,
고삼,Inermin,161298,,,
고삼,Daechualkaloid A,13875298,,,
고삼,decanoic acid,4678093,23643,LY96,0.97
고삼,decanoic acid,4678093,3172,HNF4A,0.97
고삼,decanoic acid,4678093,3906,LALBA,0.97
고삼,decanoic acid,4678093,26279,PLA2G2D,0.97
고삼,decanoic acid,4678093,6010,RHO,0.97
고삼,decanoic acid,4678093,7099,TLR4,0.97
고삼,decanoic acid,4678093,7299,TYR,0.97
고삼,decanoic acid,4678093,2760,GM2A,0.97
고삼,decanoic acid,4678093,5538,PPT1,0.97
고삼,decanoic acid,4678093,6716,SRD5A2,0.97
고삼,decanoic acid,4678093,128,ADH5,0.97
고삼,decanoic acid,4678093,5465,PPARA,0.97
고삼,decanoic acid,4678093,4057,LTF,0.97
고삼,decanoic acid,4678093,5047,PAEP,0.97
고삼,decanoic acid,4678093,1558,CYP2C8,0.97
고삼,decanoic acid,4678093,7436,VLDLR,0.97
고삼,decanoic acid,4678093,5320,PLA2G2A,0.97
고삼,decanoic acid,4678093,47,ACLY,0.97
고삼,decanoic acid,4678093,5375,PMP2,0.97
고삼,decanoic acid,4678093,6718,AKR1D1,0.97
고삼,kushenol D,5318893,2950,GSTP1,0.84
고삼,kushenol D,5318893,10057,ABCC5,0.84
고삼,kushenol D,5318893,5468,PPARG,0.84
고삼,kushenol D,5318893,7421,VDR,0.84
고삼,kushenol D,5318893,873,CBR1,0.84
고삼,kushenol D,5318893,10058,ABCB6,0.82
고삼,kushenol D,5318893,336,APOA2,0.82
고삼,kushenol D,5318893,10257,ABCC4,0.82
고삼,kushenol D,5318893,8644,AKR1C3,0.82
고삼,trifolrhizin,5319151,9212,AURKB,0.8
고삼,kushenol l,21721878,9212,AURKB,0.8
고삼,isoxanthopterin,135398700,,,
고삼,oxymatrine,137705180,3458,IFNG,known target in HERB
고삼,oxymatrine,137705180,836,CASP3,known target in HERB
고삼,oxymatrine,137705180,54205,CYCS,known target in HERB
고삼,oxymatrine,137705180,79444,BIRC7,known target in HERB
고삼,oxymatrine,137705180,581,BAX,known target in HERB
고삼,oxymatrine,137705180,596,BCL2,known target in HERB
고삼,oxymatrine,137705180,8989,TRPA1,0.84
고삼,oxymatrine,137705180,79054,TRPM8,0.84
고삼,oxymatrine,137705180,162514,TRPV3,0.84
고삼,oxymatrine,137705180,7442,TRPV1,0.84
고삼,oxymatrine,137705180,4987,OPRL1,0.82
고삼,oxymatrine,137705180,50801,KCNK4,0.82
고삼,anemonin,10496,7299,TYR,known target in HIT
고삼,anemonin,10496,1638,DCT,known target in HIT
고삼,anemonin,10496,7306,TYRP1,known target in HIT
고삼,anemonin,10496,1128,CHRM1,0.84
고삼,anemonin,10496,1132,CHRM4,0.84
고삼,anemonin,10496,1129,CHRM2,0.84
고삼,anemonin,10496,1131,CHRM3,0.84
고삼,Sophoramine,618327,,,
고삼,isolariciresinol,160521,1269,CNR2,0.8
고삼,isolariciresinol,160521,4508,ATP6,0.8
고삼,isolariciresinol,160521,1137,CHRNA4,0.8
고삼,isolariciresinol,160521,6462,SHBG,0.8
고삼,isolariciresinol,160521,2104,ESRRG,0.8
고삼,isolariciresinol,160521,3294,HSD17B2,0.8
고삼,isolariciresinol,160521,2852,GPER1,0.8
고삼,isolariciresinol,160521,2100,ESR2,0.8
고삼,isolariciresinol,160521,8678,BECN1,0.8
고삼,isolariciresinol,160521,2099,ESR1,0.8
고삼,isolariciresinol,160521,8856,NR1I2,0.8
고삼,isolariciresinol,160521,10499,NCOA2,0.8
고삼,kurarinone,26209049,9212,AURKB,0.8
고삼,kushenol n,133612301,9212,AURKB,0.8
고삼,(2R)-flavanone,689010,1269,CNR2,0.8
고삼,(2R)-flavanone,689010,5516,PPP2CB,0.8
고삼,(2R)-flavanone,689010,1606,DGKA,0.8
고삼,(2R)-flavanone,689010,9212,AURKB,0.8
고삼,(2R)-flavanone,689010,5578,PRKCA,0.8
고삼,(2R)-flavanone,689010,266629,SEC14L3,0.8
고삼,(2R)-flavanone,689010,23541,SEC14L2,0.8
고삼,(2R)-flavanone,689010,240,ALOX5,0.8
고삼,(2R)-flavanone,689010,5515,PPP2CA,0.8
고삼,(2R)-flavanone,689010,284904,SEC14L4,0.8
고삼,(2R)-flavanone,689010,5579,PRKCB,0.8
고삼,(2R)-flavanone,689010,1268,CNR1,0.8
고삼,(2R)-flavanone,689010,8856,NR1I2,0.8
고삼,AIDS211310,5271984,,,
고삼,Thc-9-cooh,98523,1269,CNR2,0.8
고삼,Thc-9-cooh,98523,1268,CNR1,0.8
고삼,anagyrine,71056954,,,
고삼,Glyceollin,162807,,,
고삼,Psi-ephedrin,7028,6531,SLC6A3,known target in DrugBank
고삼,Psi-ephedrin,7028,153,ADRB1,"known target in DrugBank,KEGG"
고삼,Psi-ephedrin,7028,59272,ACE2,known target in text mining
고삼,Psi-ephedrin,7028,151,ADRA2B,known target in KEGG
고삼,Psi-ephedrin,7028,468,ATF4,known target in DrugBank
고삼,Psi-ephedrin,7028,4772,NFATC1,known target in DrugBank
고삼,Psi-ephedrin,7028,155,ADRB3,known target in KEGG
고삼,Psi-ephedrin,7028,3558,IL2,known target in DrugBank
고삼,Psi-ephedrin,7028,154,ADRB2,"known target in DrugBank,KEGG"
고삼,Psi-ephedrin,7028,467,ATF3,known target in DrugBank
고삼,Psi-ephedrin,7028,22926,ATF6,known target in DrugBank
고삼,Psi-ephedrin,7028,2353,FOS,known target in DrugBank
고삼,Psi-ephedrin,7028,147,ADRA1B,known target in KEGG
고삼,Psi-ephedrin,7028,1813,DRD2,known target in TTD
고삼,Psi-ephedrin,7028,6532,SLC6A4,known target in DrugBank
고삼,Psi-ephedrin,7028,22809,ATF5,known target in DrugBank
고삼,Psi-ephedrin,7028,3725,JUN,known target in DrugBank
고삼,Psi-ephedrin,7028,6530,SLC6A2,known target in DrugBank
고삼,Psi-ephedrin,7028,1386,ATF2,known target in DrugBank
고삼,Psi-ephedrin,7028,152,ADRA2C,known target in KEGG
고삼,Psi-ephedrin,7028,11016,ATF7,known target in DrugBank
고삼,Psi-ephedrin,7028,150,ADRA2A,"known target in DrugBank,KEGG"
고삼,Psi-ephedrin,7028,7124,TNF,known target in DrugBank
고삼,Psi-ephedrin,7028,4790,NFKB1,known target in DrugBank
고삼,Psi-ephedrin,7028,148,ADRA1A,"known target in DrugBank,KEGG"
고삼,Psi-ephedrin,7028,122953,JDP2,known target in DrugBank
고삼,Psi-ephedrin,7028,466,ATF1,known target in DrugBank
고삼,Psi-ephedrin,7028,146,ADRA1D,known target in KEGG
고삼,Psi-ephedrin,7028,1816,DRD5,0.95
고삼,Psi-ephedrin,7028,2033,EP300,0.95
고삼,Psi-ephedrin,7028,4353,MPO,0.95
고삼,Psi-ephedrin,7028,796,CALCA,0.95
고삼,Psi-ephedrin,7028,333,APLP1,0.95
고삼,Psi-ephedrin,7028,3211,HOXB1,0.95
고삼,Psi-ephedrin,7028,566,AZU1,0.95
고삼,Psi-ephedrin,7028,3458,IFNG,0.95
고삼,Psi-ephedrin,7028,5743,PTGS2,0.95
고삼,Psi-ephedrin,7028,51286,CEND1,0.95
고삼,Psi-ephedrin,7028,10550,ARL6IP5,0.95
고삼,Psi-ephedrin,7028,2550,GABBR1,0.95
고삼,Psi-ephedrin,7028,440,ASNS,0.95
고삼,Psi-ephedrin,7028,10269,ZMPSTE24,0.95
고삼,Psi-ephedrin,7028,1649,DDIT3,0.95
고삼,Psi-ephedrin,7028,948,CD36,0.95
고삼,Psi-ephedrin,7028,27102,EIF2AK1,0.95
고삼,Psi-ephedrin,7028,409,ARRB2,0.95
고삼,Psi-ephedrin,7028,4049,LTA,0.95
고삼,Psi-ephedrin,7028,6714,SRC,0.95
고삼,sophocarpine,115269,1559,CYP2C9,known target in HIT
고삼,sophocarpine,115269,1432,MAPK14,known target in HERB
고삼,sophocarpine,115269,595,CCND1,known target in HIT
고삼,sophocarpine,115269,1499,CTNNB1,known target in HERB
고삼,sophocarpine,115269,5728,PTEN,known target in HERB
고삼,sophocarpine,115269,4790,NFKB1,known target in HERB
고삼,sophocarpine,115269,3952,LEP,known target in HIT
고삼,sophocarpine,115269,5970,RELA,known target in HIT
고삼,sophocarpine,115269,9370,ADIPOQ,known target in HIT
고삼,sophocarpine,115269,3702,ITK,known target in HERB
고삼,sophocarpine,115269,7040,TGFB1,known target in HERB
고삼,sophocarpine,115269,7124,TNF,known target in HIT
고삼,sophocarpine,115269,207,AKT1,known target in HERB
고삼,sophocarpine,115269,406991,MIR21,known target in HERB
고삼,sophocarpine,115269,1576,CYP3A4,known target in HIT
고삼,sophocarpine,115269,3569,IL6,known target in HIT
고삼,sophocarpine,115269,2932,GSK3B,known target in HERB
고삼,Kushenol F,10455036,9212,AURKB,0.8
고삼,isoanhydroicaritin,5322079,,,
고삼,(+)-Lupanine,92143189,,,
고삼,(+)-14alpha-hydroxymatrine,15385683,1803,DPP4,0.8
고삼,sophoridine,165549,5599,MAPK8,known target in HERB
고삼,sophoridine,165549,7124,TNF,known target in HIT
고삼,sophoridine,165549,2048,EPHB2,known target in HERB
고삼,sophoridine,165549,3569,IL6,known target in HIT
고삼,sophoridine,165549,5594,MAPK1,known target in HERB
고삼,sophoridine,165549,6098,ROS1,known target in HERB
고삼,TNP00221,92795,,,
고삼,Phaseolin,91572,1268,CNR1,0.84
고삼,Phaseolin,91572,1269,CNR2,0.84
고삼,Eciphin,9294,1233,CCR4,known target in HERB
고삼,Eciphin,9294,153,ADRB1,"known target in DrugBank,KEGG"
고삼,Eciphin,9294,154,ADRB2,"known target in DrugBank,KEGG"
고삼,Eciphin,9294,6530,SLC6A2,known target in DrugBank
고삼,Eciphin,9294,1232,CCR3,known target in HERB
고삼,Eciphin,9294,152,ADRA2C,known target in KEGG
고삼,Eciphin,9294,151,ADRA2B,known target in KEGG
고삼,Eciphin,9294,148,ADRA1A,"known target in DrugBank,KEGG"
고삼,Eciphin,9294,147,ADRA1B,known target in KEGG
고삼,Eciphin,9294,1813,DRD2,known target in TTD
고삼,Eciphin,9294,150,ADRA2A,known target in KEGG
고삼,Eciphin,9294,155,ADRB3,known target in KEGG
고삼,Eciphin,9294,146,ADRA1D,known target in KEGG
고삼,Eciphin,9294,6531,SLC6A3,0.98
고삼,Eciphin,9294,22809,ATF5,0.97
고삼,Eciphin,9294,3558,IL2,0.97
고삼,Eciphin,9294,3725,JUN,0.97
고삼,Eciphin,9294,1386,ATF2,0.97
고삼,Eciphin,9294,467,ATF3,0.97
고삼,Eciphin,9294,22926,ATF6,0.97
고삼,Eciphin,9294,2353,FOS,0.97
고삼,Eciphin,9294,4790,NFKB1,0.97
고삼,Eciphin,9294,468,ATF4,0.97
고삼,Eciphin,9294,4772,NFATC1,0.97
고삼,Eciphin,9294,122953,JDP2,0.97
고삼,Eciphin,9294,11016,ATF7,0.97
고삼,Eciphin,9294,466,ATF1,0.97
고삼,Eciphin,9294,7124,TNF,0.97
고삼,Eciphin,9294,6532,SLC6A4,0.97
고삼,Eciphin,9294,1131,CHRM3,0.96
고삼,Eciphin,9294,2741,GLRA1,0.96
고삼,Eciphin,9294,1129,CHRM2,0.96
고삼,Eciphin,9294,1137,CHRNA4,0.96
고삼,oxysophocarpine,129316889,1588,CYP19A1,0.84
고삼,oxysophocarpine,129316889,6261,RYR1,0.84
고삼,oxysophocarpine,129316889,5153,PDE1B,0.84
고삼,oxysophocarpine,129316889,5143,PDE4C,0.84
고삼,oxysophocarpine,129316889,5290,PIK3CA,0.84
고삼,oxysophocarpine,129316889,5293,PIK3CD,0.84
고삼,oxysophocarpine,129316889,23420,NOMO1,0.84
고삼,oxysophocarpine,129316889,3066,HDAC2,0.84
고삼,oxysophocarpine,129316889,5146,PDE6C,0.84
고삼,oxysophocarpine,129316889,135,ADORA2A,0.84
고삼,oxysophocarpine,129316889,140,ADORA3,0.84
고삼,oxysophocarpine,129316889,50940,PDE11A,0.84
고삼,oxysophocarpine,129316889,3708,ITPR1,0.84
고삼,oxysophocarpine,129316889,367,AR,0.84
고삼,oxysophocarpine,129316889,6389,SDHA,0.84
고삼,oxysophocarpine,129316889,5139,PDE3A,0.84
고삼,oxysophocarpine,129316889,5144,PDE4D,0.84
고삼,oxysophocarpine,129316889,8904,CPNE1,0.84
고삼,oxysophocarpine,129316889,3710,ITPR3,0.84
고삼,oxysophocarpine,129316889,27115,PDE7B,0.84
고삼,kushenol A,44563121,9212,AURKB,0.8
고삼,geraniol,637566,578,BAK1,known target in HIT
고삼,geraniol,637566,1019,CDK4,known target in HIT
고삼,geraniol,637566,8824,CES2,known target in HIT
고삼,geraniol,637566,3156,HMGCR,known target in HIT
고삼,geraniol,637566,1017,CDK2,known target in HIT
고삼,geraniol,637566,1555,CYP2B6,known target in HIT
고삼,geraniol,637566,595,CCND1,known target in HIT
고삼,geraniol,637566,50700,RDH8,0.84
고삼,geraniol,637566,220,ALDH1A3,0.84
고삼,geraniol,637566,57665,RDH14,0.84
고삼,geraniol,637566,347,APOD,0.84
고삼,geraniol,637566,5959,RDH5,0.84
고삼,geraniol,637566,9249,DHRS3,0.84
고삼,geraniol,637566,10901,DHRS4,0.84
고삼,geraniol,637566,51109,RDH11,0.84
고삼,geraniol,637566,216,ALDH1A1,0.84
고삼,geraniol,637566,112724,RDH13,0.84
고삼,geraniol,637566,8854,ALDH1A2,0.84
고삼,geraniol,637566,9227,LRAT,0.84
고삼,geraniol,637566,54884,RETSAT,0.84
고삼,geraniol,637566,3106,HLA-B,0.84
고삼,geraniol,637566,5730,PTGDS,0.84
고삼,geraniol,637566,145226,RDH12,0.84
고삼,geraniol,637566,6247,RS1,0.82
고삼,geraniol,637566,8608,RDH16,0.82
고삼,geraniol,637566,5054,SERPINE1,0.82
고삼,geraniol,637566,3952,LEP,0.82
고삼,Matsukaze lactone,5319307,,,
고삼,sophoflavescenol,9929189,,,
고삼,camphor,2537,1543,CYP1A1,known target in HIT
고삼,camphor,2537,8989,TRPA1,known target in HIT
고삼,camphor,2537,162514,TRPV3,known target in HIT
고삼,camphor,2537,79054,TRPM8,0.97
고삼,camphor,2537,7442,TRPV1,0.97
고삼,camphor,2537,778,CACNA1F,0.96
고삼,camphor,2537,785,CACNB4,0.96
고삼,camphor,2537,775,CACNA1C,0.96
고삼,camphor,2537,779,CACNA1S,0.96
고삼,camphor,2537,784,CACNB3,0.96
고삼,camphor,2537,11331,PHB2,0.96
고삼,camphor,2537,783,CACNB2,0.96
고삼,camphor,2537,776,CACNA1D,0.96
고삼,camphor,2537,773,CACNA1A,0.96
고삼,camphor,2537,782,CACNB1,0.96
고삼,camphor,2537,4986,OPRK1,0.96
고삼,camphor,2537,4987,OPRL1,0.82
고삼,camphor,2537,50801,KCNK4,0.82
고삼,camphor,2537,1346,COX7A1,0.8
고삼,camphor,2537,79631,EFTUD1,0.8
고삼,camphor,2537,1339,COX6A2,0.8
고삼,camphor,2537,55879,GABRQ,0.8
고삼,camphor,2537,2939,GSTA2,0.8
고삼,Deoxyhumulone,6450808,,,
고삼,Matrine,91466,4318,MMP9,known target in HIT
고삼,Matrine,91466,5599,MAPK8,known target in HIT
고삼,Matrine,91466,836,CASP3,known target in HIT
고삼,Matrine,91466,920,CD4,known target in text mining
고삼,Matrine,91466,2475,MTOR,known target in text mining
고삼,Matrine,91466,5076,PAX2,known target in HIT
고삼,Matrine,91466,1080,CFTR,known target in HIT
고삼,Matrine,91466,3553,IL1B,known target in HIT
고삼,Matrine,91466,55107,ANO1,known target in HIT
고삼,Matrine,91466,406967,MIR192,known target in text mining
고삼,Matrine,91466,595,CCND1,known target in HIT
고삼,Matrine,91466,5728,PTEN,known target in HIT
고삼,Matrine,91466,4609,MYC,known target in text mining
고삼,Matrine,91466,4313,MMP2,known target in HIT
고삼,Matrine,91466,581,BAX,known target in HIT
고삼,Matrine,91466,596,BCL2,known target in HIT
고삼,Matrine,91466,3320,HSP90AA1,known target in text mining
고삼,Matrine,91466,6774,STAT3,known target in HIT
고삼,Matrine,91466,818,CAMK2G,known target in text mining
고삼,Matrine,91466,4363,ABCC1,known target in HIT
고삼,Matrine,91466,9260,PDLIM7,known target in text mining
고삼,Matrine,91466,7040,TGFB1,known target in HIT
고삼,Matrine,91466,2931,GSK3A,known target in text mining
고삼,Matrine,91466,207,AKT1,known target in HIT
고삼,Matrine,91466,10026,PIGK,known target in HIT
고삼,Matrine,91466,11035,RIPK3,known target in HIT
고삼,Matrine,91466,7422,VEGFA,known target in HIT
고삼,Matrine,91466,355,FAS,known target in HIT
고삼,Matrine,91466,344558,SH3RF3,known target in text mining
고삼,Matrine,91466,3569,IL6,known target in HIT
고삼,Matrine,91466,3082,HGF,known target in HIT
고삼,Matrine,91466,3429,IFI27,known target in HIT
고삼,Matrine,91466,8856,NR1I2,known target in text mining
고삼,Matrine,91466,1029,CDKN2A,known target in HIT
고삼,"1-[2,4-dihydroxy-3-(3-methylbut-2-enyl)phenyl]-3-phenylprop-2-en-1-one",6251270,,,
고삼,4-hydroxystrychnine,211181,,,
고삼,Cytisine,6713952,,,
고삼,"DIMETHYLALLYLUMBELLIFERONE, 0-",320362,,,
고삼,Kurarinone,11982640,9212,AURKB,0.8
고삼,alpha-terpineol,442501,26253,CLEC4E,0.89
고삼,alpha-terpineol,442501,6095,RORA,0.89
고삼,alpha-terpineol,442501,7421,VDR,0.89
고삼,alpha-terpineol,442501,9970,NR1I3,0.89
고삼,alpha-terpineol,442501,367,AR,0.84
고삼,alpha-terpineol,442501,7474,WNT5A,0.82
고삼,alpha-terpineol,442501,668,FOXL2,0.82
고삼,alpha-terpineol,442501,23671,TMEFF2,0.82
고삼,alpha-terpineol,442501,778,CACNA1F,0.8
고삼,alpha-terpineol,442501,5375,PMP2,0.8
고삼,alpha-terpineol,442501,10368,CACNG3,0.8
고삼,alpha-terpineol,442501,6256,RXRA,0.8
고삼,alpha-terpineol,442501,9254,CACNA2D2,0.8
고삼,alpha-terpineol,442501,8912,CACNA1H,0.8
고삼,alpha-terpineol,442501,59285,CACNG6,0.8
고삼,alpha-terpineol,442501,785,CACNB4,0.8
고삼,alpha-terpineol,442501,55799,CACNA2D3,0.8
고삼,alpha-terpineol,442501,55879,GABRQ,0.8
고삼,alpha-terpineol,442501,786,CACNG1,0.8
고삼,alpha-terpineol,442501,775,CACNA1C,0.8
고삼,Oxymatrine,114850,8989,TRPA1,0.84
고삼,Oxymatrine,114850,79054,TRPM8,0.84
고삼,Oxymatrine,114850,162514,TRPV3,0.84
고삼,Oxymatrine,114850,7442,TRPV1,0.84
고삼,Oxymatrine,114850,4987,OPRL1,0.82
고삼,Oxymatrine,114850,50801,KCNK4,0.82
고삼,(-)-maackiain,363863,,,
고삼,Icaritin,5318980,4318,MMP9,known target in text mining
고삼,Icaritin,5318980,5347,PLK1,known target in text mining
고삼,Icaritin,5318980,836,CASP3,known target in text mining
고삼,Icaritin,5318980,142,PARP1,known target in text mining
고삼,Icaritin,5318980,207,AKT1,known target in text mining
고삼,Icaritin,5318980,2475,MTOR,known target in text mining
고삼,Icaritin,5318980,842,CASP9,known target in text mining
고삼,Icaritin,5318980,5295,PIK3R1,known target in HIT
고삼,Icaritin,5318980,7157,TP53,known target in text mining
고삼,Icaritin,5318980,7431,VIM,known target in text mining
고삼,Icaritin,5318980,174,AFP,known target in text mining
고삼,Icaritin,5318980,26959,HBP1,known target in text mining
고삼,Icaritin,5318980,840,CASP7,known target in text mining
고삼,Icaritin,5318980,999,CDH1,known target in text mining
고삼,Icaritin,5318980,5728,PTEN,known target in text mining
고삼,Icaritin,5318980,4313,MMP2,known target in text mining
고삼,Icaritin,5318980,581,BAX,known target in HIT
고삼,Icaritin,5318980,2185,PTK2B,known target in text mining
고삼,Icaritin,5318980,596,BCL2,known target in HIT
고삼,Icaritin,5318980,11200,CHEK2,known target in text mining
고삼,Icaritin,5318980,841,CASP8,known target in text mining
고삼,Icaritin,5318980,2099,ESR1,known target in text mining
고삼,Kuraridinol,5318880,,,
고삼,Kurarinol,44563198,6774,STAT3,known target in HIT
고삼,Kurarinol,44563198,1269,CNR2,0.8
고삼,Kurarinol,44563198,9212,AURKB,0.8
고삼,Kurarinol,44563198,1268,CNR1,0.8
지모,Timosaponin B III_qt,44575944,476,ATP1A1,0.8
지모,Anemarsaponin C_qt,53462233,476,ATP1A1,0.8
지모,Anemarsaponin E_qt,71307556,3958,LGALS3,0.89
지모,Anemarsaponin E_qt,71307556,4069,LYZ,0.89
지모,Anemarsaponin E_qt,71307556,80834,TAS1R2,0.89
지모,Anemarsaponin E_qt,71307556,7037,TFRC,0.89
지모,Anemarsaponin E_qt,71307556,3039,HBA1,0.89
지모,Anemarsaponin E_qt,71307556,7036,TFR2,0.89
지모,Anemarsaponin E_qt,71307556,51493,RTCB,0.89
지모,Anemarsaponin E_qt,71307556,51228,GLTP,0.89
지모,Anemarsaponin E_qt,71307556,360203,GLT6D1,0.89
지모,Anemarsaponin E_qt,71307556,475,ATOX1,0.89
지모,Anemarsaponin E_qt,71307556,3040,HBA2,0.89
지모,Anemarsaponin E_qt,71307556,58,ACTA1,0.89
지모,Anemarsaponin E_qt,71307556,2720,GLB1,0.89
지모,Anemarsaponin E_qt,71307556,71,ACTG1,0.84
지모,Anemarsaponin E_qt,71307556,70,ACTC1,0.84
지모,Anemarsaponin E_qt,71307556,72,ACTG2,0.84
지모,Anemarsaponin E_qt,71307556,59,ACTA2,0.84
지모,Anemarsaponin E_qt,71307556,60,ACTB,0.84
지모,Anemarsaponin E_qt,71307556,83756,TAS1R3,0.82
지모,Anemarsaponin E_qt,71307556,3043,HBB,0.8
지모,Mangiferolic acid,45270099,,,
지모,diosgenin,99474,5321,PLA2G4A,known target in HIT
지모,diosgenin,99474,6647,SOD1,known target in HIT
지모,diosgenin,99474,207,AKT1,known target in HIT
지모,diosgenin,99474,2475,MTOR,known target in HIT
지모,diosgenin,99474,2194,FASN,known target in HIT
지모,diosgenin,99474,7422,VEGFA,known target in HIT
지모,diosgenin,99474,847,CAT,known target in HIT
지모,diosgenin,99474,29128,UHRF1,known target in text mining
지모,Anemarsaponin F_qt,102586053,3958,LGALS3,0.89
지모,Anemarsaponin F_qt,102586053,4069,LYZ,0.89
지모,Anemarsaponin F_qt,102586053,80834,TAS1R2,0.89
지모,Anemarsaponin F_qt,102586053,7037,TFRC,0.89
지모,Anemarsaponin F_qt,102586053,3039,HBA1,0.89
지모,Anemarsaponin F_qt,102586053,7036,TFR2,0.89
지모,Anemarsaponin F_qt,102586053,51493,RTCB,0.89
지모,Anemarsaponin F_qt,102586053,51228,GLTP,0.89
지모,Anemarsaponin F_qt,102586053,360203,GLT6D1,0.89
지모,Anemarsaponin F_qt,102586053,475,ATOX1,0.89
지모,Anemarsaponin F_qt,102586053,3040,HBA2,0.89
지모,Anemarsaponin F_qt,102586053,58,ACTA1,0.89
지모,Anemarsaponin F_qt,102586053,2720,GLB1,0.89
지모,Anemarsaponin F_qt,102586053,71,ACTG1,0.84
지모,Anemarsaponin F_qt,102586053,70,ACTC1,0.84
지모,Anemarsaponin F_qt,102586053,72,ACTG2,0.84
지모,Anemarsaponin F_qt,102586053,59,ACTA2,0.84
지모,Anemarsaponin F_qt,102586053,60,ACTB,0.84
지모,Anemarsaponin F_qt,102586053,83756,TAS1R3,0.82
지모,Anemarsaponin F_qt,102586053,3043,HBB,0.8
